2022.02.18,16:00,115.07200,115.11900,114.96000,115.02500,11780
2022.02.18,17:00,115.02500,115.16900,114.99600,115.14400,11340
2022.02.18,18:00,115.14600,115.15100,115.05300,115.07400,9109
2022.02.18,19:00,115.07300,115.11400,115.03300,115.06600,5540
2022.02.18,20:00,115.06500,115.06900,114.99200,115.02200,3123
2022.02.18,21:00,115.02100,115.07700,115.00100,115.07200,3566
2022.02.18,22:00,115.07400,115.08900,115.01600,115.07900,3371
2022.02.18,23:00,115.08000,115.11300,114.99700,115.02300,2338
2022.02.21,00:00,115.01200,115.04300,114.93400,114.96200,2447
2022.02.21,01:00,114.96000,114.98300,114.86300,114.96000,8202
2022.02.21,02:00,114.95900,115.10500,114.87100,115.06700,7233
2022.02.21,03:00,115.06500,115.11700,114.97400,115.00700,8407
2022.02.21,04:00,115.00800,115.04400,114.96500,114.97100,3279
2022.02.21,05:00,114.97100,114.97100,114.87800,114.94600,2952
2022.02.21,06:00,114.94500,114.99100,114.91700,114.97800,2163
2022.02.21,07:00,114.97700,115.02400,114.94700,114.96900,2455
2022.02.21,08:00,114.96800,114.97000,114.93100,114.95200,1640
2022.02.21,09:00,114.95300,115.00800,114.91500,114.92300,3849
2022.02.21,10:00,114.92100,114.95900,114.80000,114.93000,7655
2022.02.21,11:00,114.93200,114.93300,114.83300,114.85800,4116
2022.02.21,12:00,114.85600,114.85600,114.79600,114.84700,4696
2022.02.21,13:00,114.84800,114.87300,114.80000,114.86600,4680
2022.02.21,14:00,114.86400,114.94400,114.83300,114.86300,6095
2022.02.21,15:00,114.86300,114.90100,114.80900,114.85100,7819
2022.02.21,16:00,114.85100,114.88700,114.81700,114.85900,6924
2022.02.21,17:00,114.85900,114.89400,114.81500,114.83500,5202
2022.02.21,18:00,114.83600,114.84500,114.79000,114.79200,3605
2022.02.21,19:00,114.79200,114.82500,114.77300,114.80100,3185
2022.02.21,20:00,114.80300,114.82500,114.75600,114.76500,2317
2022.02.21,21:00,114.76600,114.79900,114.74500,114.76300,2520
2022.02.21,22:00,114.76500,114.79500,114.74000,114.79000,1241
2022.02.21,23:00,114.79100,114.83800,114.70100,114.71400,4400
2022.02.22,00:00,114.72000,114.72700,114.65900,114.68700,4287
